Data;Godzina;Minuty;Wolumen
2012-01-07;12;0;18704.00
2012-01-07;12;15;18734.60
2012-01-07;12;30;18751.30
2012-01-07;12;45;18739.40
2012-01-07;13;0;18848.00
2012-01-07;13;15;19119.60
2012-01-07;13;30;19109.90
2012-01-07;13;45;19010.80
2012-01-07;14;0;18840.00
2012-01-07;14;15;18802.20
2012-01-07;14;30;18896.50
2012-01-07;14;45;18838.80
2012-01-07;15;0;18788.00
2012-01-07;15;15;18646.30
2012-01-07;15;30;18829.80
2012-01-07;15;45;19174.40
2012-01-07;16;0;19566.00
2012-01-07;16;15;20002.00
2012-01-07;16;30;20611.00
2012-01-07;16;45;20627.90
2012-01-07;17;0;20779.70
2012-01-07;17;15;20356.10
2012-01-07;17;30;20478.10
2012-01-07;17;45;20464.00
2012-01-07;18;0;20366.80
2012-01-07;18;15;20354.90
2012-01-07;18;30;20114.60
2012-01-07;18;45;20183.70
2012-01-07;19;0;20085.90
2012-01-07;19;15;20089.10
2012-01-07;19;30;20105.60
2012-01-07;19;45;20024.00
2012-01-07;20;0;19950.50
2012-01-07;20;15;19626.30
2012-01-07;20;30;19499.10
2012-01-07;20;45;19272.80
2012-01-07;21;0;18848.50
2012-01-07;21;15;18805.80
2012-01-07;21;30;18338.20
2012-01-07;21;45;18110.10
2012-01-07;22;0;17682.60
2012-01-07;22;15;17600.80
2012-01-07;22;30;17445.40
2012-01-07;22;45;17184.80
2012-01-07;23;0;16996.80
2012-01-07;23;15;16378.10
2012-01-07;23;30;16187.80
2012-01-07;23;45;15843.60
2012-01-07;24;0;15541.10
2012-01-08;0;15;15094.60
2012-01-08;0;30;14675.50
2012-01-08;0;45;14657.70
2012-01-08;1;0;14473.70
2012-01-08;1;15;14215.00
2012-01-08;1;30;14107.90
2012-01-08;1;45;14002.10
2012-01-08;2;0;13800.60
2012-01-08;2;15;13799.20
2012-01-08;2;30;13855.70
2012-01-08;2;45;13842.50
2012-01-08;3;0;13815.40
2012-01-08;3;15;13767.70
2012-01-08;3;30;13577.30
2012-01-08;3;45;13621.60
2012-01-08;4;0;13553.10
2012-01-08;4;15;13558.30
2012-01-08;4;30;13568.20
2012-01-08;4;45;13638.00
2012-01-08;5;0;13562.10
2012-01-08;5;15;13718.10
2012-01-08;5;30;13897.60
2012-01-08;5;45;13664.60
2012-01-08;6;0;13895.30
2012-01-08;6;15;13963.90
2012-01-08;6;30;13975.30
2012-01-08;6;45;14024.40
2012-01-08;7;0;14091.70
2012-01-08;7;15;14106.70
2012-01-08;7;30;14296.90
2012-01-08;7;45;14046.90
2012-01-08;8;0;14170.50
2012-01-08;8;15;14424.00
2012-01-08;8;30;14508.40
2012-01-08;8;45;14873.20
2012-01-08;9;0;15112.60
2012-01-08;9;15;15341.50
2012-01-08;9;30;15580.40
2012-01-08;9;45;15951.60
2012-01-08;10;0;16140.90
2012-01-08;10;15;16391.60
2012-01-08;10;30;16492.80
2012-01-08;10;45;16667.60
2012-01-08;11;0;16731.00
2012-01-08;11;15;16766.90
2012-01-08;11;30;16994.60
2012-01-08;11;45;16940.30
2012-01-08;12;0;17073.90
2012-01-08;12;15;16954.60
2012-01-08;12;30;17119.00
2012-01-08;12;45;17198.40
2012-01-08;13;0;17099.10
2012-01-08;13;15;17345.60
2012-01-08;13;30;17452.90
2012-01-08;13;45;17410.00
2012-01-08;14;0;17251.30
2012-01-08;14;15;17176.30
2012-01-08;14;30;17083.10
2012-01-08;14;45;17165.40
2012-01-08;15;0;17036.20
2012-01-08;15;15;17073.90
2012-01-08;15;30;17094.70
2012-01-08;15;45;17394.40
2012-01-08;16;0;17868.10
2012-01-08;16;15;18293.50
2012-01-08;16;30;18728.10
2012-01-08;16;45;18812.40
2012-01-08;17;0;18949.60
2012-01-08;17;15;19043.40
2012-01-08;17;30;19191.10
2012-01-08;17;45;18896.50
2012-01-08;18;0;19025.60
2012-01-08;18;15;19099.50
2012-01-08;18;30;19144.40
2012-01-08;18;45;19309.80
2012-01-08;19;0;19226.70
2012-01-08;19;15;19294.10
2012-01-08;19;30;19258.80
2012-01-08;19;45;19170.10
2012-01-08;20;0;19145.30
2012-01-08;20;15;19005.40
2012-01-08;20;30;18853.10
2012-01-08;20;45;18639.10
2012-01-08;21;0;18465.10
2012-01-08;21;15;18304.80
2012-01-08;21;30;17945.30
2012-01-08;21;45;17539.10
2012-01-08;22;0;17282.00
2012-01-08;22;15;17133.20
2012-01-08;22;30;16932.90
2012-01-08;22;45;16692.20
2012-01-08;23;0;16224.00
2012-01-08;23;15;15996.40
2012-01-08;23;30;15684.60
2012-01-08;23;45;15347.30
2012-01-08;24;0;15183.20
2012-01-09;0;15;14987.40
2012-01-09;0;30;14791.50
2012-01-09;0;45;14685.80
2012-01-09;1;0;14399.20
2012-01-09;1;15;14386.70
2012-01-09;1;30;14382.30
2012-01-09;1;45;14246.40
2012-01-09;2;0;14257.20
2012-01-09;2;15;14037.30
2012-01-09;2;30;14333.20
2012-01-09;2;45;14242.10
2012-01-09;3;0;14429.00
2012-01-09;3;15;14364.10
2012-01-09;3;30;14262.80
2012-01-09;3;45;14328.70
2012-01-09;4;0;14361.80
2012-01-09;4;15;14551.70
2012-01-09;4;30;14552.20
2012-01-09;4;45;14729.60
2012-01-09;5;0;14971.60
2012-01-09;5;15;15322.20
2012-01-09;5;30;15499.10
2012-01-09;5;45;15988.00
2012-01-09;6;0;16865.00
2012-01-09;6;15;17567.00
2012-01-09;6;30;18279.50
2012-01-09;6;45;19018.30
2012-01-09;7;0;19933.70
2012-01-09;7;15;20380.00
2012-01-09;7;30;20652.80
2012-01-09;7;45;20606.80
2012-01-09;8;0;20887.20
2012-01-09;8;15;21181.30
2012-01-09;8;30;21392.30
2012-01-09;8;45;21445.20
2012-01-09;9;0;21612.40
2012-01-09;9;15;21776.70
2012-01-09;9;30;22015.40
2012-01-09;9;45;22047.10
2012-01-09;10;0;21759.40
2012-01-09;10;15;21816.30
2012-01-09;10;30;21942.40
2012-01-09;10;45;22186.80
2012-01-09;11;0;22223.10
2012-01-09;11;15;22125.90
2012-01-09;11;30;22325.00
